ID_Uzorka,GPS_LAT,GPS_LONG,Dubina_Busenja_cm,Temp_Tla_C,pH_Vrijednost,H2O_Postotak,Metan_Senzor,Organske_Molekule
1089,18.481882,77.408521,5.1,-40.8,7.55,0.41,Negativno,Ne
1090,18.46144,77.386371,14.1,-52.5,7.47,1.96,Negativno,Da
1091,18.487566,77.409049,5.8,-65.8,6.64,4.38,Negativno,Ne
1092,18.48396,77.376544,2.4,-60.1,7.53,0.94,Negativno,Da
1093,18.471364,77.372945,11.4,-40.6,7.07,2.58,Negativno,Ne
1094,18.488007,77.397452,6.0,-61.2,6.47,0.1,Negativno,Ne
1095,18.481135,77.400046,9.9,-64.5,7.63,2.95,Negativno,Ne
1096,18.481786,77.384511,0.9,-22.5,7.11,2.82,Negativno,Ne
1097,18.469175,77.375132,4.2,-60.6,6.31,1.44,Negativno,Ne
1098,18.467357,77.383571,4.5,-43.6,6.36,1.36,Negativno,Ne
1099,18.482713,77.392353,13.3,-49.5,6.67,0.81,Negativno,Ne
1100,18.46585,77.396389,14.2,-48.0,6.79,2.14,Negativno,Ne
1101,18.46575,77.395803,11.4,-60.2,7.47,4.81,Negativno,Ne
1102,18.478842,77.388919,12.0,-8.8,7.21,8.36599424871065,Pozitivno,Da
1103,18.470878,77.375878,0.9,-52.1,6.89,1.13,Negativno,Ne
1104,18.460044,77.398493,12.4,-67.9,6.16,4.26,Negativno,Da
1105,18.474369,77.400639,14.5,-65.8,6.85,4.41,Negativno,Ne
1106,18.496089,77.379206,1.1,-60.1,6.95,2.59,Negativno,Ne
1107,18.472255,77.37292,12.5,-51.9,6.59,5.51,Negativno,Ne
1108,18.494746,77.387782,7.2,-34.1,7.27,0.63,Negativno,Ne
1109,18.476506,77.391116,5.0,-54.2,6.52,4.43,Negativno,Ne
1110,18.471982,77.385659,4.5,-77.6,5.73,2.59,Negativno,Ne
1111,18.48069,77.388599,13.8,-18.1,6.88,9.27599424871065,Pozitivno,Da
1112,18.474605,77.382032,5.6,-43.6,6.9,4.5,Negativno,Ne
1113,18.468054,77.381362,3.1,-73.6,6.52,4.82,Negativno,Da
1114,18.476624,77.416248,12.4,-66.7,6.76,4.03,Negativno,Ne
1115,18.483758,77.385637,7.9,-37.4,6.1,4.05,Pozitivno,Ne
1116,18.460547,77.392672,2.3,-68.1,7.42,3.89,Negativno,Ne
1117,18.476794,77.398089,7.9,-29.8,6.1,2.88,Negativno,Ne
1118,18.473756,77.380022,10.7,-56.8,6.95,3.13,Negativno,Ne
1119,18.476081,77.404898,6.7,-35.3,7.0,5.09,Negativno,Ne
1120,18.500962,77.40606,14.9,-62.0,6.63,2.04,Negativno,Ne
1121,18.469453,77.381826,8.8,-45.8,7.0,1.16,Negativno,Ne
1122,18.488299,77.387659,4.1,-37.1,7.1,5.68,Negativno,Ne
1123,18.483115,77.382168,10.7,-48.7,5.81,4.74,Negativno,Ne
1124,18.470926,77.38401,0.2,-55.3,6.87,1.43,Negativno,Ne
1125,18.455218,77.403428,12.9,-43.2,6.78,4.2,Negativno,Ne
1126,18.477631,77.392003,13.4,-51.3,6.96,2.47,Pozitivno,Ne
1127,18.48582,77.403709,14.7,-72.8,6.27,3.69,Negativno,Ne
1128,18.47263,77.382983,14.4,-75.1,7.67,5.35,Negativno,Ne
1129,18.479103,77.3921,9.5,-58.3,7.14,2.63,Negativno,Ne
1130,18.483558,77.404964,10.9,-34.1,7.6,0.61,Negativno,Ne
1131,18.492502,77.389851,4.0,-41.0,6.48,0.54,Negativno,Ne
1132,18.480039,77.380733,12.8,-56.4,6.4,1.19,Negativno,Ne
1133,18.481505,77.397355,5.0,-12.0,6.74,8.209470044986455,Pozitivno,Da
1134,18.482915,77.399754,1.5,-69.8,5.33,4.66,Negativno,Ne
1135,18.49906,77.39692,13.9,-39.0,6.5,2.08,Negativno,Ne
1136,18.48116,77.392188,7.2,-52.2,6.84,0.31,Negativno,Ne
1137,18.484941,77.398135,13.4,-54.3,7.0,2.31,Negativno,Ne
1138,18.473938,77.39281,8.3,-68.1,6.85,1.2,Negativno,Ne
1139,18.473851,77.383561,11.7,-37.9,6.75,4.11,Negativno,Ne
1140,18.487555,77.390398,14.3,-85.5,8.18,1.13,Negativno,Ne
1141,18.484773,77.392747,14.2,-28.5,7.04,3.31,Negativno,Ne
1142,18.47335,77.391776,11.6,-48.2,7.74,4.77,Negativno,Ne
1143,18.48756,77.386712,1.3,-54.1,7.96,3.23,Negativno,Da
1144,18.489047,77.405003,14.6,-48.6,7.06,4.66,Negativno,Ne
1145,18.491865,77.39462,11.7,-76.8,7.87,3.78,Negativno,Ne
1146,18.480642,77.411482,8.8,-56.3,6.97,3.89,Negativno,Ne
1147,18.491445,77.411505,2.5,-45.8,6.93,3.16,Negativno,Da
1148,18.484233,77.402391,1.3,-58.8,6.3,3.34,Negativno,Ne
1149,18.47467,77.408613,7.1,-72.5,7.81,3.76,Negativno,Ne
1150,18.488307,77.398379,4.6,-57.1,7.23,3.47,Negativno,Ne
1151,18.479333,77.381451,14.6,-59.0,6.74,5.82,Negativno,Ne
1152,18.476465,77.384378,11.6,-85.3,6.41,5.86,Negativno,Ne
1153,18.481142,77.379388,7.4,-37.6,6.78,5.43,Pozitivno,Da
1154,18.469374,77.396522,10.3,-38.8,8.01,1.56,Negativno,Ne
1155,18.475389,77.39978,0.6,-26.0,6.16,2.02,Negativno,Ne
1156,18.491169,77.37926,10.0,-49.7,7.25,1.82,Negativno,Ne
1157,18.466286,77.404104,3.1,-52.9,7.09,2.95,Negativno,Ne
1158,18.485007,77.407585,4.4,-62.9,7.19,2.74,Negativno,Ne
1159,18.498866,77.38669,1.8,-54.2,6.45,5.04,Negativno,Ne
1160,18.499384,77.379458,8.8,-58.5,7.25,5.93,Negativno,Ne
1161,18.48758,77.381524,4.2,-31.3,6.37,1.59,Negativno,Ne
1162,18.475852,77.397301,0.7,-32.4,7.51,3.44,Negativno,Ne
1163,18.475088,77.383751,13.3,-75.7,6.67,3.1,Negativno,Ne
1164,18.481946,77.393353,3.2,-61.0,7.67,4.57,Negativno,Da
1165,18.486382,77.375686,2.4,-22.6,6.59,3.98,Negativno,Ne
1166,18.481529,77.379954,13.7,-42.1,6.66,5.07,Negativno,Ne
1167,18.483666,77.403116,1.9,-78.2,7.2,2.45,Negativno,Da
1168,18.472606,77.394421,0.7,-69.1,7.45,3.06,Negativno,Ne
1169,18.473067,77.393446,0.4,-39.2,7.09,2.5,Negativno,Ne
1170,18.496852,77.401731,4.2,-47.5,6.58,0.99,Negativno,Ne
1171,18.478922,77.390765,12.0,-5.5,7.54,5.57599424871065,Pozitivno,Da
1172,18.473647,77.390752,4.3,-50.8,7.04,4.01,Negativno,Ne
1173,18.453637,77.372849,15.0,-60.6,6.13,3.21,Negativno,Ne
1174,18.469588,77.37049,0.8,-39.3,7.19,4.77,Negativno,Ne
1175,18.485005,77.369863,2.3,-39.0,6.52,5.75,Negativno,Ne
1176,18.464368,77.387642,13.6,-61.4,6.76,4.13,Negativno,Ne
1177,18.4848,77.401517,0.6,-54.8,6.69,2.6,Negativno,Da
1178,18.486106,77.383153,12.3,-28.1,6.64,2.88,Negativno,Ne
1179,18.484716,77.386696,12.1,-32.2,6.57,0.96,Negativno,Ne
1180,18.459755,77.402664,2.3,-38.2,6.26,5.11,Negativno,Ne
1181,18.478784,77.403,7.8,-61.2,6.47,0.98,Negativno,Ne
1182,18.462484,77.378775,7.5,-52.8,7.29,1.73,Negativno,Ne
1183,18.467092,77.38656,3.7,-88.4,6.76,5.95,Negativno,Ne
1184,18.481966,77.381548,1.3,-55.3,6.54,4.87,Negativno,Ne
1185,18.480955,77.39891,11.0,-7.1,6.02,9.669470044986456,Pozitivno,Da
1186,18.49293,77.380905,13.1,-42.2,7.24,2.48,Negativno,Ne
1187,18.472261,77.36905,3.2,-35.2,6.79,3.51,Negativno,Ne
1188,18.481603,77.37964,8.8,-47.3,6.47,0.17,Negativno,Ne
1189,18.478478,77.416502,13.6,-53.3,7.07,2.8,Negativno,Ne
1190,18.474755,77.3929,8.8,-56.8,6.44,5.59,Negativno,Ne
1191,18.484403,77.386093,4.8,-49.8,7.07,0.24,Negativno,Ne
1192,18.475632,77.382812,3.6,-62.1,7.9,4.07,Negativno,Ne
1193,18.497206,77.390849,11.1,-43.8,7.2,3.98,Negativno,Ne
1194,18.483456,77.392766,11.7,-53.6,6.45,2.63,Negativno,Ne
1195,18.488002,77.395859,5.7,-31.9,7.33,5.77,Negativno,Ne
1196,18.483194,77.379599,6.4,-36.9,7.75,2.55,Negativno,Ne
1197,18.485522,77.401489,2.3,-63.6,6.75,3.76,Negativno,Da
1198,18.470236,77.411879,4.5,-51.2,6.58,4.66,Negativno,Ne
1199,18.490475,77.385005,11.0,-42.7,7.24,1.71,Negativno,Ne
1200,18.471716,77.367764,0.7,-32.4,6.68,1.97,Negativno,Ne
1201,18.478525,77.404721,8.2,-75.3,6.18,5.2,Negativno,Ne
1202,18.477017,77.391231,12.0,-53.3,7.95,5.06,Pozitivno,Ne
1203,18.482432,77.392928,13.7,-69.4,6.77,3.78,Negativno,Ne
1204,18.459027,77.390085,12.5,-54.0,6.52,4.65,Negativno,Ne
1205,18.484258,77.392647,4.5,-34.3,6.65,3.58,Negativno,Ne
1206,18.474853,77.397353,4.8,-72.2,6.46,5.71,Negativno,Ne
1207,18.47598,77.380651,0.5,-56.3,6.84,0.91,Negativno,Ne
1208,18.47436,77.386585,1.0,-45.0,7.42,0.28,Negativno,Ne
1209,18.481672,77.386326,8.7,-47.1,6.73,4.77,Negativno,Ne
1210,18.477517,77.393772,12.4,-65.4,6.35,4.49,Negativno,Ne
1211,18.475425,77.384959,5.5,-45.3,6.86,4.36,Negativno,Ne
1212,18.475171,77.380558,8.7,-64.5,6.64,2.79,Negativno,Ne
1213,18.480855,77.389549,2.3,-53.8,6.89,2.37,Negativno,Ne
1214,18.488506,77.391386,4.3,-34.3,6.86,2.48,Pozitivno,Ne
1215,18.462097,77.363903,13.8,-45.3,7.48,1.85,Negativno,Ne
1216,18.500894,77.396621,8.3,-68.9,7.51,5.42,Negativno,Da
1217,18.481414,77.381392,6.0,-46.2,7.64,0.94,Negativno,Ne
1218,18.484102,77.399648,13.6,-76.9,7.27,4.36,Negativno,Da
1219,18.48932,77.393951,7.7,-63.6,6.16,4.98,Negativno,Ne
1220,18.488737,77.393282,6.3,-54.7,6.96,0.64,Negativno,Ne
1221,18.486805,77.380555,13.8,-68.2,7.21,4.17,Negativno,Ne
1222,18.480826,77.399027,13.5,-16.5,5.81,10.559470044986456,Pozitivno,Da
1223,18.492344,77.408006,3.0,-40.2,7.12,2.09,Negativno,Ne
1224,18.473657,77.395227,1.7,-48.3,6.1,1.43,Negativno,Ne
1225,18.497603,77.398623,6.2,-56.6,6.95,2.94,Negativno,Ne
1226,18.476497,77.377926,5.2,-37.5,6.4,5.49,Negativno,Ne
1227,18.476038,77.381915,0.2,-58.3,6.34,2.32,Negativno,Ne
1228,18.486944,77.379024,1.6,-52.5,6.72,5.92,Negativno,Ne
1229,18.489573,77.38268,12.0,-32.9,7.27,4.82,Negativno,Ne
1230,18.476302,77.379898,6.9,-70.2,7.09,0.72,Negativno,Ne
1231,18.465589,77.383493,2.0,-51.7,7.22,2.91,Negativno,Ne
1232,18.477403,77.385225,1.0,-71.3,6.95,3.97,Negativno,Da
1233,18.482416,77.395594,6.1,-59.0,7.29,0.83,Negativno,Ne
1234,18.490416,77.382168,9.9,-42.3,7.7,4.45,Negativno,Ne
1235,18.469144,77.410641,0.1,-69.0,6.55,1.55,Pozitivno,Ne
1236,18.47149,77.381536,3.9,-33.2,6.82,5.55,Negativno,Ne
1237,18.465126,77.380302,8.3,-74.5,6.64,4.51,Negativno,Ne
1238,18.476315,77.397548,4.0,-41.2,8.24,1.42,Negativno,Ne
1239,18.491139,77.38478,4.2,-29.9,7.24,1.72,Negativno,Ne
1240,18.48912,77.393444,8.9,-48.4,6.7,2.41,Negativno,Ne
1241,18.470115,77.400424,3.9,-40.1,7.6,2.52,Negativno,Ne
1242,18.477126,77.411912,2.9,-48.3,7.0,2.57,Negativno,Ne
1244,18.490515,77.385059,13.5,-48.1,7.86,4.19,Negativno,Ne
1245,18.479688,77.376592,13.5,-40.5,7.64,4.15,Negativno,Ne
1246,18.478097,77.380244,12.3,-59.4,7.26,2.19,Negativno,Ne
1247,18.477081,77.387058,1.7,-47.0,6.29,5.62,Negativno,Ne
1248,18.48368,77.397526,2.8,-72.6,6.55,2.37,Negativno,Ne
1249,18.475465,77.393336,9.6,-60.2,6.01,4.83,Negativno,Ne
1250,18.48734,77.389529,13.5,-50.4,7.67,4.94,Negativno,Ne
1251,18.473731,77.387715,2.0,-49.0,6.98,2.52,Negativno,Ne
1252,18.480091,77.379261,2.6,-43.0,7.57,4.5,Negativno,Da
1253,18.472472,77.3988,10.5,-59.3,7.15,2.88,Negativno,Ne
1254,18.49798,77.381126,8.9,-86.1,7.66,5.23,Negativno,Ne
1255,18.475707,77.400042,0.4,-46.5,7.05,4.1,Negativno,Ne
1256,18.467909,77.390735,11.0,-23.6,6.76,0.64,Pozitivno,Ne
1257,18.488528,77.400381,9.6,-53.1,6.23,1.76,Negativno,Da
1258,18.485136,77.396182,0.5,-58.7,6.43,1.09,Negativno,Ne
1259,18.471108,77.393128,6.7,-56.9,7.36,3.66,Negativno,Ne
1260,18.474546,77.375602,7.5,-70.9,7.73,5.79,Negativno,Ne
1261,18.489076,77.384059,4.0,-55.3,6.22,2.9,Negativno,Ne
1262,18.494209,77.404584,2.8,-42.0,7.03,0.63,Negativno,Ne
1263,18.481371,77.383561,12.0,-59.2,6.66,4.34,Negativno,Ne
1264,18.487716,77.376074,0.6,-76.8,7.09,4.42,Negativno,Ne
1265,18.486922,77.387678,3.7,-59.9,7.65,0.47,Negativno,Ne
1266,18.497644,77.403045,7.9,-44.3,7.74,0.61,Negativno,Ne
1267,18.479905,77.389764,0.5,-14.4,5.95,6.5559942487106495,Pozitivno,Da
1268,18.485131,77.386954,10.4,-45.7,6.77,2.86,Negativno,Ne
1269,18.5037,77.410184,14.1,-40.4,7.45,3.1,Negativno,Ne
1270,18.492473,77.376062,0.9,-42.7,6.85,0.77,Pozitivno,Ne
1271,18.479682,77.375943,12.9,-40.3,6.31,1.43,Negativno,Ne
1272,18.482548,77.38771,8.5,-39.6,6.72,2.01,Negativno,Ne
1273,18.477083,77.396341,10.2,-64.8,7.25,2.2,Negativno,Ne
1274,18.495026,77.375635,5.9,-77.8,6.88,1.83,Negativno,Ne
1275,18.483838,77.389225,4.3,-60.2,6.26,2.4,Negativno,Ne
1276,18.477404,77.400616,7.2,-50.3,7.48,1.06,Negativno,Ne
1277,18.469094,77.396735,1.7,-34.9,7.64,1.41,Negativno,Ne
1278,18.481081,77.379777,2.7,-81.0,6.33,2.28,Negativno,Ne
1279,18.486148,77.381317,12.5,-72.5,7.27,2.59,Pozitivno,Ne
1280,18.467558,77.378636,12.7,-43.9,6.21,0.3,Negativno,Ne
1281,18.480416,77.382668,5.6,-57.8,6.47,2.58,Negativno,Ne
1282,18.478129,77.388943,7.1,-5.7,7.33,7.535994248710649,Pozitivno,Da
1283,18.48268,77.386529,1.5,-28.4,7.27,4.37,Negativno,Ne
1284,18.478337,77.383003,10.8,-72.1,6.54,3.44,Pozitivno,Ne
1285,18.47899,77.401024,10.6,-38.3,7.18,4.87,Negativno,Ne
1286,18.484172,77.392702,3.1,-50.9,7.57,2.08,Negativno,Ne
1287,18.478303,77.398198,8.8,-43.7,7.31,2.5,Negativno,Ne
1288,18.482022,77.382378,6.4,-57.1,7.3,0.81,Negativno,Ne
1289,18.492272,77.38986,3.9,-58.2,6.91,5.68,Negativno,Ne
1290,18.481776,77.387878,2.5,-35.4,6.71,0.28,Negativno,Ne
1291,18.472038,77.386163,10.7,-44.8,6.12,1.7,Negativno,Ne
1292,18.474891,77.397185,11.8,-61.6,7.37,2.19,Negativno,Ne
1293,18.493435,77.379377,1.5,-35.9,5.98,3.72,Negativno,Ne
1294,18.482426,77.373923,10.4,-52.9,7.54,0.62,Negativno,Ne
1295,18.496669,77.402828,3.7,-64.8,7.85,2.97,Negativno,Ne
1296,18.464702,77.375556,8.5,-43.4,6.74,3.05,Negativno,Da
1297,18.477987,77.386897,12.3,-66.7,6.38,5.96,Negativno,Ne
1298,18.482936,77.378164,0.7,-43.5,6.05,3.81,Negativno,Ne
1299,18.468515,77.396583,0.3,-50.9,7.08,2.51,Negativno,Ne
1300,18.487596,77.404312,8.7,-49.7,7.04,1.82,Negativno,Ne
1301,18.462716,77.38493,14.5,-65.6,7.72,3.51,Negativno,Ne
1302,18.483893,77.392352,6.7,-46.5,6.74,5.35,Negativno,Ne
1303,18.494173,77.390877,3.2,-58.4,6.96,5.01,Negativno,Ne
1304,18.467739,77.389122,3.6,-60.7,6.85,3.28,Negativno,Ne
1305,18.486031,77.380583,4.6,-61.6,6.79,3.75,Negativno,Ne
1306,18.477321,77.377135,1.5,-47.0,6.25,0.91,Negativno,Da
1307,18.473976,77.388894,11.3,-70.3,7.89,4.6,Negativno,Ne
1308,18.489842,77.387496,2.5,-95.9,7.98,4.15,Negativno,Ne
1309,18.465682,77.411812,7.9,-28.7,7.3,3.7,Negativno,Ne
1310,18.500353,77.385285,0.8,-73.8,6.3,1.76,Negativno,Ne
1311,18.486142,77.392299,6.6,-43.1,6.57,4.97,Negativno,Ne
1312,18.463285,77.388563,3.4,-55.1,7.26,2.01,Negativno,Ne
1313,18.472444,77.403152,7.3,-45.2,6.46,4.51,Pozitivno,Ne
1314,18.492651,77.389546,2.6,-28.0,6.8,5.79,Negativno,Ne
1315,18.467136,77.381822,7.0,-74.6,7.01,4.95,Negativno,Ne
1316,18.470792,77.37752,12.0,-71.8,7.0,5.46,Negativno,Ne
1317,18.467251,77.395341,3.0,-61.3,6.43,2.79,Negativno,Ne
1318,18.456949,77.388962,7.4,-51.8,7.64,5.8,Negativno,Ne
1319,18.488505,77.389477,7.6,-50.8,7.36,4.18,Negativno,Ne
1320,18.45656,77.380552,13.4,-53.7,6.88,4.03,Negativno,Ne
1321,18.49185,77.36722,13.4,-44.5,6.73,2.55,Negativno,Ne
1322,18.480727,77.397719,1.2,-9.4,6.37,5.899470044986455,Pozitivno,Da
1323,18.486701,77.374469,0.7,-35.5,6.88,3.17,Negativno,Ne
1324,18.47697,77.387775,6.8,-34.3,7.66,0.38,Negativno,Ne
1325,18.481632,77.380447,7.0,-56.7,7.2,1.75,Pozitivno,Ne
1326,18.485861,77.390915,10.1,-63.8,7.3,4.96,Negativno,Ne
1327,18.505206,77.382244,7.4,-62.0,7.76,2.13,Negativno,Ne
1328,18.488424,77.391097,1.9,-58.5,6.48,2.79,Negativno,Ne
1329,18.46774,77.383384,5.5,-48.2,7.43,2.65,Negativno,Ne
1330,18.48714,77.377183,3.7,-62.0,6.52,2.29,Negativno,Ne
1331,18.489462,77.383199,1.4,-27.2,7.29,1.35,Negativno,Ne
1332,18.462765,77.407535,11.7,-64.9,6.7,1.46,Negativno,Ne
1333,18.493016,77.383539,4.0,-63.8,6.71,1.82,Negativno,Ne
1334,18.488417,77.393367,1.9,-34.5,7.83,0.14,Pozitivno,Ne
1335,18.487425,77.37411,10.2,-45.5,6.8,2.0,Negativno,Ne
1336,18.494949,77.38674,1.9,-57.7,7.54,5.43,Negativno,Ne
1337,18.472936,77.391374,4.4,-58.2,7.14,3.87,Negativno,Ne
1338,18.470932,77.402247,12.8,-56.9,6.74,3.41,Negativno,Ne
1339,18.494913,77.389784,4.9,-50.0,7.01,1.11,Negativno,Ne
1340,18.494474,77.411675,2.0,-57.0,6.69,2.01,Negativno,Ne
1341,18.483445,77.378174,13.2,-23.7,7.99,0.35,Negativno,Ne
1342,18.481787,77.384948,8.6,-44.6,7.12,5.28,Negativno,Ne
1343,18.473485,77.384503,4.6,-41.7,7.02,4.84,Negativno,Ne
1344,18.482327,77.382179,5.6,-50.1,6.46,4.81,Negativno,Ne
1345,18.485303,77.40022,11.6,-56.8,6.02,1.5,Negativno,Ne
1346,18.474246,77.372868,13.5,-60.0,6.78,0.69,Negativno,Ne
1347,18.458936,77.380133,12.9,-39.2,7.47,5.03,Negativno,Ne
1348,18.499326,77.38694,4.6,-65.2,6.46,0.79,Pozitivno,Ne
1349,18.480119,77.397503,2.0,-12.1,6.83,8.979470044986456,Pozitivno,Da
1350,18.480694,77.401876,14.6,-51.4,6.9,5.08,Negativno,Ne
1351,18.477125,77.408842,10.5,-49.8,7.53,4.31,Negativno,Ne
1352,18.49739,77.397837,5.0,-56.1,7.23,0.54,Negativno,Ne
1353,18.486207,77.401909,6.3,-40.1,7.01,4.23,Negativno,Ne
1354,18.484954,77.397791,11.6,-60.6,7.06,3.57,Negativno,Ne
1355,18.469402,77.386783,12.8,-77.3,8.51,5.28,Negativno,Ne
1356,18.475957,77.379259,10.3,-58.5,6.86,5.39,Negativno,Ne
1357,18.483668,77.394961,8.2,-53.7,7.56,0.85,Negativno,Ne
1358,18.473907,77.369289,14.1,-48.0,7.62,4.65,Negativno,Ne
1359,18.474945,77.406276,7.2,-61.9,6.88,4.93,Negativno,Ne
1360,18.471346,77.383099,13.0,-33.8,6.91,4.82,Pozitivno,Ne
1361,18.463979,77.392865,7.2,-67.7,6.92,4.44,Negativno,Ne
1362,18.49756,77.406104,6.1,-34.1,7.69,5.98,Negativno,Ne
1363,18.47705,77.393534,2.1,-41.8,6.46,5.71,Negativno,Ne
1364,18.483598,77.391916,1.8,-23.9,7.07,2.68,Pozitivno,Ne
1365,18.477259,77.398982,2.6,-48.0,7.35,5.35,Negativno,Ne
1366,18.48311,77.378139,1.1,-60.7,7.6,4.4,Negativno,Ne
1367,18.484767,77.392845,7.9,-39.6,6.78,4.32,Negativno,Ne
1368,18.476379,77.39104,6.1,-49.6,6.8,0.83,Negativno,Ne
1369,18.471486,77.381629,3.9,-61.6,6.44,2.92,Pozitivno,Ne
1370,18.475572,77.386562,5.4,-42.7,6.24,5.59,Pozitivno,Ne
1371,18.494509,77.390796,14.3,-49.5,7.48,4.25,Negativno,Ne
1372,18.475092,77.388558,4.0,-53.9,6.79,4.07,Negativno,Ne
1373,18.493343,77.392198,3.3,-64.8,7.06,1.76,Negativno,Ne
1374,18.478854,77.400418,12.6,-50.1,7.64,2.74,Negativno,Ne
1375,18.473124,77.38824,11.2,-46.1,7.55,3.44,Negativno,Ne
1376,18.468222,77.39513,11.7,-62.5,7.39,5.42,Negativno,Ne
1377,18.474225,77.389409,2.4,-43.0,6.87,5.31,Negativno,Ne
1378,18.481088,77.3864,6.6,-39.4,6.48,2.94,Negativno,Da
1379,18.474986,77.399216,2.0,-30.2,7.55,1.82,Negativno,Ne
1380,18.469838,77.372088,5.3,-65.7,8.16,3.61,Negativno,Ne
1381,18.475748,77.380058,11.1,-23.2,6.64,3.1,Negativno,Ne
1382,18.462332,77.391928,0.2,-43.9,5.96,4.21,Negativno,Ne
1383,18.490561,77.389378,14.7,-67.7,6.81,0.97,Negativno,Ne
1384,18.485604,77.373899,1.9,-56.9,6.75,2.64,Negativno,Ne
1385,18.476717,77.398266,0.2,-43.0,7.4,0.56,Negativno,Ne
1386,18.479046,77.410953,12.9,-61.4,7.4,3.47,Negativno,Ne
1387,18.487618,77.403262,6.0,-63.9,6.56,0.93,Pozitivno,Ne
1388,18.490741,77.386561,0.2,-64.0,7.68,0.52,Negativno,Da
1389,18.513879,77.372613,9.9,-39.4,6.63,0.86,Negativno,Ne
1390,18.478891,77.391935,10.1,-43.0,7.82,3.35,Negativno,Ne
1391,18.491702,77.386366,11.7,-52.2,6.94,0.64,Negativno,Ne
1392,18.492013,77.400059,6.5,-9.5,7.42,3.77,Negativno,Ne
1393,18.480821,77.378426,14.0,-48.5,6.55,3.16,Negativno,Ne
1394,18.487839,77.384066,2.9,-35.3,6.25,1.59,Negativno,Ne
1395,18.477453,77.386141,1.7,-27.3,6.11,3.65,Negativno,Ne
1396,18.491594,77.398176,11.1,-12.8,7.59,9.19234899723486,Pozitivno,Da
1397,18.485787,77.39016,2.5,-68.4,7.63,2.71,Negativno,Ne
1398,18.475689,77.372033,8.0,-58.1,7.25,5.02,Negativno,Ne
1399,18.48953,77.392704,14.2,-49.6,6.39,4.95,Negativno,Ne
1400,18.478276,77.381043,2.1,-40.8,6.36,2.57,Negativno,Ne
1401,18.477103,77.385916,11.0,-71.6,7.21,4.4,Negativno,Ne
1402,18.484966,77.387899,5.9,-76.7,7.27,2.71,Negativno,Ne
1403,18.487425,77.396065,13.2,-41.0,6.03,4.15,Negativno,Da
1404,18.471946,77.391281,6.4,-44.0,8.34,3.09,Negativno,Ne
1405,18.480291,77.387415,8.3,-51.0,7.37,1.32,Negativno,Ne
1406,18.477999,77.386606,13.5,-29.3,7.46,4.84,Negativno,Ne
1407,18.483113,77.38101,5.2,-45.9,7.1,0.17,Negativno,Ne
1408,18.468386,77.37183,14.8,-50.7,7.19,1.38,Negativno,Ne
1409,18.47607,77.41027,6.1,-49.0,7.59,0.39,Negativno,Ne
1410,18.489929,77.392844,6.4,-50.4,6.98,4.4,Negativno,Ne
1411,18.48077,77.394996,3.2,-27.3,7.07,1.73,Negativno,Da
1412,18.486093,77.395186,6.1,-55.5,6.55,5.16,Negativno,Da
1413,18.479762,77.392474,12.0,-25.3,7.06,5.77,Negativno,Da
1414,18.473378,77.372036,1.8,-77.3,7.49,2.76,Negativno,Da
1415,18.482857,77.38869,7.8,-35.7,7.31,1.42,Negativno,Ne
1416,18.471512,77.393809,7.1,-68.0,7.25,5.5,Negativno,Ne
1417,18.466051,77.381312,14.8,-25.3,7.19,4.58,Negativno,Ne
1418,18.47834,77.388122,5.5,-9.9,6.98,7.865994248710649,Pozitivno,Da
1419,18.480073,77.37517,5.6,-13.5,7.05,5.47,Negativno,Ne
1420,18.469646,77.394762,5.1,-48.8,5.98,0.52,Negativno,Ne
1421,18.475307,77.38827,4.3,-44.6,6.85,2.32,Negativno,Ne
1422,18.470551,77.392948,0.7,-64.0,7.21,3.89,Negativno,Ne
1423,18.49145,77.387202,9.1,-46.6,7.52,2.47,Negativno,Ne
1424,18.464314,77.397951,13.5,-38.8,6.63,5.83,Negativno,Ne
1425,18.483437,77.400338,1.6,-49.2,7.78,3.38,Negativno,Ne
1426,18.471169,77.38092,8.7,-64.3,7.61,2.57,Negativno,Ne
1427,18.485461,77.383435,3.9,-52.2,6.95,1.7,Negativno,Ne
1428,18.487506,77.391852,1.1,-51.1,6.92,2.42,Negativno,Ne
1429,18.493875,77.387726,1.0,-42.1,6.37,5.94,Negativno,Ne
1430,18.46602,77.38512,11.5,-61.6,7.34,0.47,Negativno,Ne
1431,18.497025,77.376576,5.4,-65.1,6.42,0.21,Negativno,Ne
1432,18.487914,77.382468,6.5,-50.6,6.77,5.36,Negativno,Ne
1433,18.487749,77.395534,12.5,-27.5,6.22,5.84,Negativno,Ne
1434,18.481049,77.395969,7.1,-13.6,7.69,6.269470044986456,Pozitivno,Da
1435,18.483743,77.407082,11.7,-69.0,7.47,5.19,Negativno,Ne
1436,18.476426,77.388975,12.0,-35.8,7.38,3.78,Negativno,Ne
1437,18.479407,77.376987,11.7,-69.4,6.79,1.93,Negativno,Ne
1438,18.480933,77.388885,14.5,-43.4,7.3,3.83,Negativno,Ne
1439,18.468671,77.367709,3.1,-48.6,7.02,4.69,Negativno,Ne
1440,18.493902,77.411323,0.2,-46.4,6.34,1.59,Negativno,Ne
1441,18.474926,77.397763,1.7,-25.8,7.62,4.26,Negativno,Ne
1442,18.475405,77.386046,7.3,-59.3,7.57,1.23,Pozitivno,Da
1443,18.48947,77.377677,5.2,-26.1,8.47,1.27,Negativno,Ne
