ID_Uzorka;GPS_LAT;GPS_LONG
15915;18.440716;77.491854
15916;18.461757;77.410511
15917;18.467172;77.416137
15918;18.451594;77.440305
15919;18.42905;77.506663
15920;18.410876;77.50321
15921;18.482985;77.432843
15922;18.471339;77.452821
15923;18.396509;77.333992
15924;18.503666;77.535882
15925;18.409874;77.39879
15926;18.484354;77.447093
15927;18.38085;77.40193
15928;18.448936;77.469422
15929;18.415528;77.458712
15930;18.360717;77.463031
15931;18.404242;77.503246
15932;18.393775;77.475225
15933;18.397696;77.445466
15934;18.426123;77.487924
15935;18.38667;77.29152
15936;18.459236;77.547122
15937;18.420845;77.460426
15938;18.407777;77.445196
15939;18.400559;77.391858
15940;18.454353;77.484587
15941;18.427254;77.457429
15942;18.4265;77.541059
15943;18.443596;77.435122
15944;18.449765;77.444397
15945;18.463487;77.441187
15946;18.469074;77.521624
15947;18.428067;77.439165
15948;18.447611;77.514647
15949;18.407724;77.494954
15950;18.506113;77.452659
15951;18.429884;77.526505
15952;18.460548;77.463536
15953;18.389391;77.321498
15954;18.421732;77.375553
15955;18.53617;77.403344
15956;18.501313;77.471982
15957;18.564226;77.414776
15958;18.495077;77.476867
15959;18.433395;77.426763
15960;18.419278;77.38495
15961;18.450911;77.484641
15962;18.472451;77.438156
15963;18.452446;77.407602
15964;18.479829;77.54368
15965;18.526581;77.37453
15966;18.422003;77.452463
15967;18.475969;77.452186
15968;18.338207;77.49728
15969;18.409791;77.385279
15970;18.497256;77.460931
15971;18.440262;77.396325
15972;18.466652;77.433264
15973;18.425322;77.331469
15974;18.395908;77.421308
15975;18.461465;77.364521
15976;18.392668;77.569585
15977;18.373287;77.38192
15978;18.464591;77.558315
15979;18.455014;77.320607
15980;18.506211;77.513533
15981;18.485859;77.449469
15982;18.368582;77.495651
15983;18.423375;77.427188
15984;18.378655;77.401125
15985;18.413193;77.466539
15986;18.450279;77.411375
15987;18.42803;77.383833
15988;18.414156;77.465061
15989;18.410361;77.423603
15990;18.468544;77.45253
15991;18.451751;77.534163
15992;18.437088;77.357367
15993;18.456025;77.485838
15994;18.411381;77.451132
15995;18.460054;77.363573
15996;18.494545;77.372816
15997;18.490891;77.476125
15998;18.430547;77.463607
15999;18.494918;77.488924
16000;18.371785;77.42463
16001;18.433069;77.477634
16002;18.535865;77.393531
16003;18.453891;77.430601
16004;18.49656;77.555352
16005;18.450778;77.505147
16006;18.504773;77.486329
16007;18.470556;77.45998
16008;18.443371;77.429563
16009;18.400425;77.489763
16010;18.52975;77.451406
16011;18.488457;77.387669
16012;18.44754;77.417159
16013;18.502087;77.53611
16014;18.413317;77.418587
16015;18.463199;77.423419
16016;18.444722;77.436858
16017;18.452426;77.47283
16018;18.392397;77.468635
16019;18.359286;77.463415
16020;18.466493;77.45382
16021;18.428041;77.41491
16022;18.449291;77.303789
16023;18.447733;77.50938
16024;18.380761;77.398083
16025;18.391498;77.482309
16026;18.475185;77.419989
16027;18.403612;77.518079
16028;18.423054;77.412584
16029;18.336275;77.398295
16030;18.48781;77.47294
16031;18.374537;77.402258
16032;18.388065;77.314611
16033;18.389124;77.411078
16034;18.370467;77.510991
16035;18.495293;77.459353
16036;18.459453;77.457786
16037;18.45405;77.405231
16038;18.491789;77.504102
16039;18.517505;77.383105
16040;18.37722;77.370281
16041;18.504976;77.424954
16042;18.54062;77.439052
16043;18.448187;77.503264
16044;18.376913;77.475706
16045;18.518138;77.440324
16046;18.486353;77.399774
16047;18.45973;77.48226
16048;18.398882;77.479426
16049;18.503069;77.290761
16050;18.49475;77.518215
16051;18.490001;77.442675
16052;18.364709;77.47494
16053;18.490996;77.514376
16054;18.368312;77.402711
16055;18.367975;77.450667
16056;18.419471;77.50464
16057;18.364622;77.419198
16058;18.497882;77.405131
16059;18.456138;77.479851
16060;18.475831;77.430387
16061;18.415746;77.389075
16062;18.468174;77.367977
16063;18.482689;77.566413
16064;18.432069;77.433787
16065;18.572563;77.483341
16066;18.426957;77.383701
16067;18.371668;77.567052
16068;18.468606;77.469531
16069;18.441312;77.506451
16070;18.431164;77.434482
16071;18.396221;77.465786
16072;18.427486;77.41749
16073;18.46056;77.44853
16074;18.395003;77.446678
16075;18.488896;77.450549
16076;18.456923;77.40829
16077;18.407581;77.517448
16078;18.537216;77.42907
16079;18.46505;77.43176
16080;18.482897;77.462189
16081;18.502405;77.419278
16082;18.430404;77.43134
16083;18.537264;77.523188
16084;18.419117;77.51871
16085;18.428466;77.464545
16086;18.522838;77.294677
16087;18.453118;77.457161
16088;18.514932;77.394319
16089;18.484713;77.40353
16090;18.437602;77.425455
16091;18.37247;77.443536
16092;18.449537;77.545998
16093;18.400186;77.405076
16094;18.484621;77.443279
16095;18.58785;77.400915
16096;18.514808;77.4452
16097;18.471363;77.517747
16098;18.453861;77.47249
16099;18.445196;77.425261
16100;18.394761;77.494707
16101;18.489717;77.454405
16102;18.452474;77.420245
16103;18.395242;77.506719
16104;18.485947;77.50546
16105;18.418662;77.558932
16106;18.432542;77.432209
16107;18.443578;77.427765
16108;18.471214;77.491273
16109;18.521277;77.424913
16110;18.43033;77.451522
16111;18.428646;77.416807
16112;18.443409;77.411381
16113;18.45458;77.46933
16114;18.427768;77.417638
16115;18.47113;77.462802
16116;18.345393;77.447753
16117;18.525867;77.451346
16118;18.458311;77.438486
16119;18.498394;77.518912
16120;18.465232;77.493324
16121;18.349777;77.452237
16122;18.452636;77.435155
16123;18.362166;77.405054
16124;18.49798;77.450067
16125;18.421459;77.407138
16126;18.424368;77.366527
16127;18.386295;77.510458
16128;18.432313;77.442515
16129;18.446207;77.467752
16130;18.449622;77.428137
16131;18.424515;77.462781
16132;18.47153;77.508099
16133;18.460122;77.500529
16134;18.398127;77.463413
16135;18.428886;77.45491
16136;18.465312;77.45982
16137;18.419769;77.432105
16138;18.427539;77.473799
16139;18.407483;77.474347
16140;18.376033;77.432592
16141;18.450935;77.479459
16142;18.461475;77.504048
16143;18.383288;77.399796
16144;18.478491;77.42462
16145;18.420212;77.469215
16146;18.443903;77.493621
16147;18.544602;77.388331
16148;18.51503;77.466228
16149;18.442044;77.485546
16150;18.462514;77.416696
16151;18.467808;77.439519
16152;18.406669;77.43753
16153;18.488132;77.463489
16154;18.436137;77.401252
16155;18.378381;77.441839
16156;18.393344;77.414278
16157;18.387372;77.474143
16158;18.396554;77.490804
16159;18.436899;77.426464
16160;18.427965;77.42912
16161;18.507804;77.468932
16162;18.483156;77.485046
16163;18.446782;77.47346
16164;18.481586;77.354083
16165;18.514911;77.460359
16166;18.504242;77.402212
16167;18.449099;77.467976
16168;18.427454;77.45862
16169;18.474429;77.481164
16170;18.439466;77.443896
16171;18.51392;77.484517
16172;18.472974;77.340078
16173;18.431002;77.483171
16174;18.471591;77.454142
16175;18.472543;77.332419
16176;18.46129;77.627146
16177;18.384839;77.403163
16178;18.416454;77.370692
16179;18.516153;77.489582
16180;18.393018;77.347016
16181;18.387421;77.440666
16182;18.391212;77.521892
16183;18.378586;77.501609
16184;18.49082;77.37251
16185;18.364176;77.481382
16186;18.514755;77.364148
16187;18.42009;77.385607
16188;18.450214;77.400114
16189;18.353129;77.517853
16190;18.37613;77.439775
16191;18.349748;77.419629
16192;18.476681;77.487304
16193;18.468612;77.393286
16194;18.430267;77.466302
16195;18.417556;77.464553
16196;18.389835;77.386008
16197;18.395775;77.472286
16198;18.412743;77.472056
16199;18.495943;77.386606
16200;18.469277;77.470011
16201;18.475692;77.464632
16202;18.386958;77.332944
16203;18.463125;77.445666
16204;18.538266;77.415625
16205;18.447091;77.519978
16206;18.356716;77.417337
16207;18.390532;77.498958
16208;18.474105;77.509883
16209;18.569948;77.503906
16210;18.390468;77.38802
16211;18.425814;77.387801
16212;18.487265;77.475497
16213;18.517959;77.450067
16214;18.484126;77.43193
16215;18.4069;77.442492
16216;18.370858;77.422038
16217;18.409573;77.473295
16218;18.476916;77.473572
16219;18.407431;77.367284
16220;18.344948;77.479647
16221;18.502894;77.447973
16222;18.542588;77.335743
16223;18.435182;77.387139
16224;18.40804;77.427006
16225;18.429696;77.455148
16226;18.497518;77.445277
16227;18.341897;77.492843
16228;18.405199;77.431081
16229;18.43633;77.489393
16230;18.416523;77.467293
16231;18.451924;77.361263
16232;18.49073;77.408934
16233;18.333136;77.478028
16234;18.482777;77.559672
16235;18.48728;77.473775
16236;18.368644;77.348072
16237;18.449509;77.41024
16238;18.486836;77.473489
16239;18.449935;77.41735
16240;18.41276;77.399278
16241;18.403313;77.347119
16242;18.383861;77.357599
16243;18.548281;77.362533
16244;18.446773;77.491517
16245;18.377241;77.430698
16246;18.453443;77.474595
16247;18.493226;77.527667
16248;18.410299;77.466861
16249;18.343434;77.471735
16250;18.490659;77.444853
16251;18.456831;77.458735
16252;18.375407;77.460266
16253;18.444228;77.466891
16254;18.460787;77.379134
16255;18.464231;77.439197
16256;18.415276;77.478004
16257;18.502429;77.44646
16258;18.447007;77.521339
16259;18.485198;77.463619
16260;18.389201;77.410048
16261;18.382936;77.521688
16262;18.506921;77.368976
16263;18.440239;77.4284
16264;18.466362;77.502549
16265;18.38207;77.443006
16266;18.487839;77.440525
16267;18.46158;77.442132
16268;18.424344;77.509473
16269;18.418517;77.46319
16270;18.531002;77.369592
16271;18.411831;77.411959
16272;18.451843;77.469755
16273;18.472352;77.411952
16274;18.373213;77.469318
16275;18.429834;77.547768
16276;18.473099;77.474791
16277;18.497329;77.454317
16278;18.460831;77.459354
16279;18.495058;77.386897
16280;18.38271;77.51507
16281;18.426069;77.490495
16282;18.437396;77.462946
16283;18.489073;77.530119
16284;18.499939;77.462407
16285;18.482866;77.473112
16286;18.42956;77.547786
16287;18.478376;77.478812
16288;18.513581;77.458291
16289;18.460977;77.453173
16290;18.430974;77.466479
16291;18.465104;77.371933
16292;18.427109;77.360635
16293;18.435729;77.451625
16294;18.469829;77.553839
16295;18.495544;77.478606
16296;18.525079;77.444171
16297;18.410821;77.40281
16298;18.47084;77.519131
16299;18.3835;77.479373
16300;18.434627;77.462651
16301;18.497788;77.46564
16302;18.477432;77.427915
16303;18.391879;77.416819
16304;18.387855;77.41123
16305;18.437595;77.438824
16306;18.44695;77.398806
16307;18.398851;77.499829
16308;18.417135;77.483319
16309;18.506582;77.532589
16310;18.50268;77.423191
16311;18.44169;77.555395
16312;18.413562;77.513516
16313;18.384066;77.510769
16314;18.430448;77.434992
16315;18.494668;77.440669
16316;18.479297;77.49801
16317;18.547116;77.504232
16318;18.464968;77.454593
16319;18.467486;77.503331
16320;18.406606;77.469277
16321;18.503021;77.449604
16322;18.411143;77.441659
16323;18.459689;77.492866
16324;18.47776;77.40583
16325;18.351906;77.542119
16326;18.46575;77.426089
16327;18.360256;77.508551
16328;18.507508;77.494158
16329;18.37857;77.421386
16330;18.379047;77.351761
16331;18.451967;77.482084
16332;18.4358;77.435166
16333;18.526195;77.516832
16334;18.458673;77.495656
16335;18.427081;77.50973
16336;18.403976;77.356471
16337;18.419001;77.474319
16338;18.421206;77.472087
16339;18.483954;77.466835
16340;18.516615;77.49692
16341;18.446039;77.492189
16342;18.356388;77.482132
16343;18.519253;77.453816
16344;18.455657;77.431091
16345;18.493033;77.468881
16346;18.421504;77.387451
16347;18.436819;77.462533
16348;18.398685;77.381684
16349;18.381523;77.448495
16350;18.558753;77.510383
16351;18.459378;77.453952
16352;18.341526;77.458577
16353;18.473436;77.45847
16354;18.432103;77.455971
16355;18.414373;77.440955
16356;18.552559;77.440314
16357;18.44706;77.423791
16358;18.452301;77.373074
16359;18.417958;77.40622
16360;18.467811;77.450287
16361;18.445832;77.473232
16362;18.494795;77.451365
16363;18.442537;77.478286
16364;18.421093;77.438567
16365;18.411132;77.42144
16366;18.465262;77.463233
16367;18.482269;77.464692
16368;18.366714;77.340175
16369;18.469316;77.405962
16370;18.404844;77.42653
16371;18.381866;77.465764
16372;18.426233;77.556365
16373;18.48092;77.508672
16374;18.469137;77.4104
16375;18.446406;77.4963
16376;18.517969;77.45561
16377;18.458215;77.504811
16378;18.454907;77.410034
16379;18.401605;77.43117
16380;18.47421;77.523949
16381;18.419695;77.457444
16382;18.398451;77.439949
16383;18.476516;77.439362
16384;18.452311;77.443823
16385;18.469049;77.435586
16386;18.483984;77.476948
16387;18.499111;77.399309
16388;18.410376;77.406905
16389;18.443906;77.357576
16390;18.469521;77.437225
16391;18.449262;77.343868
16392;18.423603;77.454542
16393;18.376308;77.377234
16394;18.462175;77.44594
16395;18.478569;77.495523
16396;18.468965;77.393523
16397;18.537182;77.472917
16398;18.43772;77.445406
16399;18.500366;77.467987
16400;18.433118;77.443403
16401;18.395465;77.39276
16402;18.452007;77.418805
16403;18.521967;77.427619
16404;18.480733;77.45729
16405;18.416103;77.447789
16406;18.501255;77.502652
16407;18.411601;77.422856
16408;18.431152;77.500882
16409;18.387863;77.457014
16410;18.447246;77.49584
16411;18.383519;77.454907
16412;18.4296;77.405358
16413;18.421807;77.404246
16414;18.398791;77.46191
16415;18.507376;77.544489
16416;18.461534;77.469526
16417;18.480527;77.386777
16418;18.407309;77.503702
16419;18.396711;77.465446
16420;18.348689;77.470166
16421;18.393192;77.416593
16422;18.426846;77.47972
16423;18.430016;77.460686
16424;18.390892;77.418511
16425;18.509513;77.446158
16426;18.386523;77.439657
16427;18.411222;77.45151
16428;18.445998;77.428103
16429;18.438992;77.398045
16430;18.508679;77.533824
16431;18.392722;77.488514
16432;18.357327;77.406902
16433;18.514222;77.443556
16434;18.485132;77.515454
16435;18.413392;77.499117
16436;18.448494;77.471337
16437;18.338655;77.470249
16438;18.450637;77.419467
16439;18.461633;77.42274
16440;18.425033;77.469001
16441;18.429961;77.529873
16442;18.493185;77.480532
16443;18.478463;77.410316
16444;18.478214;77.477904
16445;18.415247;77.345181
16446;18.479001;77.42223
16447;18.497697;77.526573
16448;18.48272;77.487487
16449;18.421581;77.49302
16450;18.39704;77.44651
16451;18.481149;77.359311
16452;18.454601;77.508706
16453;18.411702;77.438661
16454;18.511153;77.38699
16455;18.36262;77.455984
16456;18.510943;77.347327
16457;18.408666;77.42211
16458;18.509308;77.454567
16459;18.4627;77.383219
16460;18.46409;77.452834
16461;18.367687;77.496055
16462;18.518302;77.5426
16463;18.479015;77.48123
16464;18.460045;77.453917
16465;18.413099;77.45248
16466;18.50806;77.459751
16467;18.454359;77.469604
16468;18.481642;77.467501
16469;18.494379;77.428633
16470;18.472962;77.428719
16471;18.424298;77.421987
16472;18.42394;77.437921
16473;18.380527;77.489672
16474;18.349494;77.453943
16475;18.40225;77.399977
16476;18.4859;77.473043
16477;18.500728;77.502354
16478;18.478328;77.49896
16479;18.380648;77.476203
16480;18.397195;77.459727
16481;18.436318;77.458903
16482;18.466409;77.42054
16483;18.38817;77.414724
16484;18.419157;77.393375
16485;18.359498;77.559355
16486;18.418606;77.409415
16487;18.442922;77.49834
16488;18.502679;77.427703
16489;18.423022;77.474301
16490;18.420327;77.443945
16491;18.446853;77.428084
16492;18.401017;77.375423
16493;18.392692;77.539102
16494;18.447274;77.480157
16495;18.477458;77.48219
16496;18.509993;77.374124
16497;18.42435;77.393387
16498;18.460349;77.451529
16499;18.368257;77.44829
16500;18.429358;77.451383
16501;18.430793;77.561881
16502;18.454575;77.501519
16503;18.469356;77.448897
16504;18.41166;77.432826
16505;18.407336;77.489661
16506;18.298094;77.444874
16507;18.435183;77.510052
16508;18.427152;77.419961
16509;18.364421;77.492057
16510;18.42198;77.460329
16511;18.419082;77.428796
16512;18.441614;77.524327
16513;18.452162;77.390514
16514;18.464284;77.459723
16515;18.382813;77.4906
16516;18.430894;77.460021
16517;18.432374;77.476188
16518;18.417773;77.465356
16519;18.49317;77.506085
16520;18.500852;77.45613
16521;18.486808;77.502579
16522;18.438815;77.499313
16523;18.445496;77.47768
16524;18.440919;77.447605
16525;18.42438;77.480514
16526;18.450091;77.468868
16527;18.505099;77.445673
16528;18.491695;77.494964
16529;18.446534;77.372369
16530;18.453008;77.426594
16531;18.432117;77.392778
16532;18.491361;77.414874
16533;18.449405;77.461226
16534;18.3879;77.437322
16535;18.438286;77.509676
16536;18.415095;77.496523
16537;18.400494;77.470105
16538;18.494645;77.421818
16539;18.476543;77.490949
16540;18.380174;77.486141
16541;18.508975;77.516478
16542;18.439724;77.428285
16543;18.402494;77.435489
16544;18.525073;77.406899
16545;18.413616;77.431324
16546;18.439726;77.560934
16547;18.376913;77.375404
16548;18.473599;77.438618
16549;18.439841;77.450632
16550;18.466456;77.415069
16551;18.307386;77.476431
16552;18.506501;77.406108
16553;18.50042;77.501351
16554;18.508854;77.44498
16555;18.416352;77.481489
16556;18.466151;77.431447
16557;18.543067;77.481092
16558;18.372959;77.494929
16559;18.321216;77.44087
16560;18.364616;77.422868
16561;18.519643;77.33972
16562;18.370194;77.477837
16563;18.438026;77.485728
16564;18.356839;77.471034
16565;18.356536;77.460511
16566;18.490683;77.506158
16567;18.411573;77.439875
16568;18.400554;77.470879
16569;18.393832;77.442755
16570;18.44403;77.538523
16571;18.462374;77.422975
16572;18.409672;77.396417
16573;18.444665;77.442774
16574;18.428294;77.455663
16575;18.442425;77.515596
16576;18.346061;77.480594
16577;18.365401;77.535137
16578;18.405761;77.466761
16579;18.413517;77.421775
16580;18.512608;77.536741
16581;18.364521;77.381575
16582;18.498896;77.462227
16583;18.470495;77.51348
16584;18.443515;77.549427
16585;18.45439;77.525836
16586;18.432949;77.460242
16587;18.425075;77.567657
16588;18.467245;77.443733
16589;18.458019;77.498917
16590;18.453;77.418465
16591;18.512579;77.468277
16592;18.478938;77.470659
16593;18.503784;77.427552
16594;18.347732;77.505041
16595;18.454313;77.420922
16596;18.421112;77.484416
16597;18.387658;77.487516
16598;18.502103;77.493415
16599;18.41335;77.45747
16600;18.401058;77.459033
16601;18.368972;77.538052
16602;18.437726;77.482648
16603;18.42129;77.391958
16604;18.421778;77.417733
16605;18.458273;77.479275
16606;18.509968;77.457869
16607;18.397659;77.387122
16608;18.437284;77.40912
16609;18.359868;77.480975
16610;18.507525;77.515125
16611;18.396348;77.432529
16612;18.463338;77.414647
16613;18.43054;77.449641
16614;18.425061;77.478776
16615;18.418789;77.384852
16616;18.33252;77.499082
16617;18.3719;77.407904
16618;18.405653;77.54298
16619;18.459216;77.435582
16620;18.443929;77.517103
16621;18.414319;77.435151
16622;18.382106;77.437275
16623;18.511468;77.448676
16624;18.342774;77.501077
16625;18.547981;77.432818
16626;18.449328;77.460699
16627;18.487375;77.458805
16628;18.427209;77.440161
16629;18.391702;77.349503
16630;18.452483;77.407406
16631;18.411299;77.398737
16632;18.47583;77.418773
16633;18.45703;77.503217
16634;18.417461;77.475011
16635;18.479641;77.476734
16636;18.445833;77.457212
16637;18.549699;77.388834
16638;18.415199;77.545597
16639;18.461798;77.48085
16640;18.479217;77.427309
16641;18.421688;77.462874
16642;18.513009;77.506236
16643;18.481768;77.462708
16644;18.443209;77.432067
16645;18.516614;77.424662
16646;18.455231;77.411214
16647;18.472668;77.524371
16648;18.486157;77.437461
16649;18.43477;77.411495
16650;18.439984;77.429717
16651;18.475127;77.451941
16652;18.396139;77.492692
16653;18.429212;77.488063
16654;18.429554;77.494838
16655;18.573113;77.524855
16656;18.395193;77.517472
16657;18.437347;77.473814
16658;18.421307;77.476996
16659;18.403253;77.44946
16660;18.557047;77.372372
16661;18.439572;77.44159
16662;18.46788;77.557482
16663;18.415035;77.432229
16664;18.448281;77.488174
16665;18.453103;77.492889
16666;18.451439;77.422015
16667;18.376843;77.476452
16668;18.468938;77.394003
16669;18.429204;77.487303
16670;18.466672;77.495349
16671;18.463765;77.408057
16672;18.467112;77.491095
16673;18.516607;77.471355
16674;18.408189;77.487078
16675;18.502111;77.533798
16676;18.50259;77.432146
16677;18.516004;77.519342
16678;18.464798;77.400167
16679;18.414784;77.449725
16680;18.490086;77.397403
16681;18.420893;77.43322
16682;18.519153;77.362428
16683;18.427746;77.472976
16684;18.392737;77.424779
16685;18.418989;77.403171
16686;18.491149;77.447615
16687;18.421252;77.523176
16688;18.54046;77.447222
16689;18.356501;77.477125
16690;18.464091;77.486641
16691;18.524121;77.407788
16692;18.426239;77.406834
16693;18.375502;77.495521
16694;18.425704;77.422537
16695;18.558602;77.453908
16696;18.426522;77.472475
16697;18.34597;77.504751
16698;18.426088;77.3968
16699;18.444342;77.46732
16700;18.480617;77.425845
16701;18.518206;77.586092
16702;18.411891;77.329891
16703;18.460935;77.408952
16704;18.508361;77.386478
16705;18.524541;77.386493
16706;18.466328;77.417518
16707;18.43305;77.454225
16708;18.417528;77.565473
16709;18.495733;77.489115
16710;18.481817;77.463415
16711;18.421344;77.383606
16712;18.495416;77.413516
16713;18.457725;77.458609
16714;18.522847;77.497197
16715;18.425246;77.474326
16716;18.466043;77.500068
16717;18.468678;77.403773
16718;18.423377;77.419053
16719;18.495083;77.438351
16720;18.471945;77.371263
16721;18.446222;77.408094
16722;18.474433;77.417376
16723;18.40343;77.41274
16724;18.326804;77.498125
16725;18.438903;77.426855
16726;18.426051;77.473886
16727;18.494914;77.502678
16728;18.483392;77.417217
16729;18.410771;77.472314
16730;18.396927;77.489482
16731;18.511373;77.377823
16732;18.520952;77.537538
16733;18.375273;77.492593
16734;18.423812;77.487386
16735;18.439248;77.380158
16736;18.470916;77.466042
16737;18.412187;77.392451
16738;18.409916;77.538748
16739;18.470462;77.448187
16740;18.421857;77.479551
16741;18.41198;77.467369
16742;18.440075;77.371862
16743;18.439372;77.354356
16744;18.473477;77.495741
16745;18.395214;77.44814
16746;18.40943;77.440411
16747;18.4832;77.458771
16748;18.458729;77.444098
16749;18.576267;77.425688
16750;18.432631;77.40935
16751;18.495781;77.449521
16752;18.383299;77.499871
16753;18.512607;77.400541
16754;18.449674;77.491258
16755;18.410467;77.404187
16756;18.459983;77.366128
16757;18.460182;77.501241
16758;18.463075;77.480803
16759;18.420442;77.433879
16760;18.466795;77.404836
16761;18.388905;77.420091
16762;18.515713;77.432714
16763;18.47089;77.509418
16764;18.486686;77.534404
16765;18.511281;77.375126
16766;18.46483;77.498325
16767;18.391274;77.414024
16768;18.426329;77.459113
16769;18.457839;77.484044
16770;18.410761;77.47595
16771;18.540581;77.52589
16772;18.530618;77.429011
16773;18.397448;77.42701
16774;18.343431;77.301215
16775;18.426368;77.461524
16776;18.371158;77.473681
16777;18.417273;77.334456
16778;18.415107;77.393926
16779;18.421099;77.425258
16780;18.478268;77.361152
16781;18.465811;77.395944
16782;18.446153;77.508745
16783;18.441689;77.476651
16784;18.535483;77.468862
16785;18.38052;77.438551
16786;18.499362;77.428069
16787;18.448596;77.317432
16788;18.425833;77.505796
16789;18.411253;77.471732
16790;18.414484;77.401182
16791;18.540559;77.450315
16792;18.462287;77.499191
16793;18.407871;77.436718
16794;18.4611;77.495552
16795;18.503071;77.517285
16796;18.511961;77.453252
16797;18.47548;77.469632
16798;18.473901;77.504993
16799;18.407528;77.442452
16800;18.368871;77.488388
16801;18.460606;77.478505
16802;18.528796;77.379362
16803;18.400095;77.501834
16804;18.453344;77.486897
16805;18.538424;77.374315
16806;18.4408;77.465875
16807;18.396089;77.435567
16808;18.416173;77.404708
16809;18.451682;77.435362
16810;18.439203;77.45925
16811;18.506325;77.50668
16812;18.455389;77.415206
16813;18.423889;77.53075
16814;18.399652;77.365468
16815;18.475872;77.418032
16816;18.512049;77.416443
16817;18.417021;77.383589
16818;18.442242;77.479563
16819;18.394155;77.434254
16820;18.516667;77.414969
16821;18.37895;77.365749
16822;18.439917;77.389546
16823;18.422157;77.429362
16824;18.426071;77.540001
16825;18.424044;77.458166
16826;18.459087;77.348261
16827;18.371572;77.447892
16828;18.453311;77.380766
16829;18.440132;77.426463
16830;18.507748;77.3769
16831;18.489596;77.543292
16832;18.395522;77.434345
16833;18.335579;77.41433
16834;18.520837;77.442501
16835;18.38101;77.484341
16836;18.459848;77.418348
16837;18.422487;77.435745
16838;18.529898;77.510141
16839;18.440782;77.444871
16840;18.415182;77.505131
16841;18.431326;77.338859
16842;18.503036;77.502814
16843;18.396534;77.413967
16844;18.454693;77.537445
16845;18.446996;77.408729
16846;18.428588;77.452004
16847;18.477212;77.454255
16848;18.455935;77.429775
16849;18.427006;77.295065
16850;18.503444;77.409603
16851;18.46603;77.462097
16852;18.527896;77.407331
16853;18.505059;77.427191
16854;18.408525;77.403197
16855;18.466857;77.458696
16856;18.475866;77.464087
16857;18.477805;77.463178
16858;18.401406;77.493876
16859;18.374226;77.422599
16860;18.431575;77.475279
16861;18.470809;77.450611
16862;18.440941;77.407106
16863;18.458491;77.424465
16864;18.374454;77.454405
16865;18.470068;77.429035
16866;18.481998;77.45976
16867;18.421062;77.431159
16868;18.383901;77.474123
16869;18.503574;77.462004
16870;18.384085;77.462279
16871;18.421914;77.504816
16872;18.445364;77.473585
16873;18.515966;77.434823
16874;18.520755;77.455386
16875;18.450335;77.456603
16876;18.431353;77.402388
16877;18.531749;77.512883
16878;18.421482;77.415037
16879;18.353619;77.50651
16880;18.459058;77.472004
16881;18.445344;77.50264
16882;18.38681;77.457049
16883;18.321444;77.463021
16884;18.383269;77.503732
16885;18.46836;77.48304
16886;18.399373;77.379027
16887;18.472341;77.407379
16888;18.482498;77.50512
16889;18.463873;77.48798
16890;18.375041;77.45923
16891;18.466334;77.459214
16892;18.504296;77.470996
16893;18.457058;77.503802
16894;18.45147;77.474301
16895;18.456025;77.40913
16896;18.470713;77.428955
16897;18.520841;77.501919
16898;18.458375;77.329762
16899;18.564068;77.532316
16900;18.4099;77.445294
16901;18.460748;77.432477
16902;18.381761;77.419065
16903;18.456239;77.491779
16904;18.408842;77.508545
16905;18.428727;77.434182
16906;18.414703;77.461507
16907;18.498286;77.413227
16908;18.398363;77.438083
16909;18.499585;77.482941
16910;18.505795;77.397841
16911;18.521761;77.503914
16912;18.436557;77.47152
16913;18.40898;77.454114
16914;18.344464;77.42637
16915;18.478681;77.395458
16916;18.464196;77.517326
16917;18.389876;77.451292
16918;18.396614;77.452747
16919;18.506969;77.450876
16920;18.542138;77.479485
16921;18.356646;77.322844
16922;18.497076;77.501429
16923;18.514292;77.459873
16924;18.447321;77.353614
16925;18.355691;77.479541
16926;18.409468;77.402799
16927;18.358928;77.421996
16928;18.484501;77.464414
16929;18.469526;77.468587
16930;18.492579;77.462383
16931;18.437482;77.395976
16932;18.494252;77.483146
16933;18.490888;77.430126
16934;18.433352;77.437373
16935;18.545638;77.387365
16936;18.477847;77.404831
16937;18.461896;77.456534
16938;18.454992;77.428287
16939;18.405858;77.52859
16940;18.385189;77.478308
16941;18.437735;77.429261
16942;18.470512;77.453084
16943;18.526972;77.432572
16944;18.443394;77.477982
16945;18.475238;77.409325
16946;18.426298;77.472592
16947;18.44524;77.340909
16948;18.397849;77.472956
16949;18.44536;77.417913
16950;18.475387;77.464891
16951;18.361999;77.531269
16952;18.454755;77.472623
16953;18.433948;77.490541
16954;18.354058;77.494429
16955;18.415343;77.402905
16956;18.406281;77.430344
16957;18.480121;77.39628
16958;18.435162;77.476954
16959;18.441156;77.595796
16960;18.427379;77.50841
16961;18.411307;77.422445
16962;18.490116;77.496439
16963;18.39101;77.421217
16964;18.554463;77.512206
16965;18.365894;77.477678
16966;18.386523;77.473644
16967;18.357642;77.427794
16968;18.544661;77.431122
16969;18.435172;77.48991
16970;18.411766;77.360426
16971;18.387014;77.568409
16972;18.441981;77.352303
16973;18.477759;77.42355
16974;18.322391;77.46881
16975;18.479337;77.53929
16976;18.405594;77.449504
16977;18.477256;77.484641
16978;18.470513;77.521628
16979;18.339732;77.422706
16980;18.380743;77.445983
16981;18.445624;77.458083
16982;18.475039;77.422323
16983;18.425538;77.439842
16984;18.453858;77.361203
16985;18.481827;77.440574
16986;18.455908;77.483995
16987;18.455187;77.464864
16988;18.429929;77.478524
16989;18.471775;77.403608
